review_rank,source_index,date,model_partition,pca_reconstruction_error,anomaly_score_ratio,is_final_pca_anomaly,anomaly_score_margin,anomaly_score_excess_pct,anomaly_direction,anomaly_severity,track_id,artist,country,streams,position,severity_rank,is_high_priority_review,priority_score
367,3933940,2020-09-17,Validation,0.3629888594150543,3.8138607296103433,True,0.26781263638287756,281.3860729610343,Positive,Very High,5vsXtB67Zc2Hd5cTUXOLWq,['Miyagi & Andy Panda'],ru,90778,99,3,True,9.534651824025858
368,671468,2015-09-10,Training,0.36264747381210327,3.8102738505340885,True,0.2674712507799265,281.02738505340886,Positive,Very High,12vVEfSkp4BykGojhxX39Z,['Agir'],pt,7665,183,3,True,9.525684626335222
369,5056562,2019-09-19,Validation,0.36202532052993774,3.8037369943493755,True,0.266849097497761,280.3736994349376,Negative,Very High,7anSoGdgtmJTAPZBzcPhO6,"['Dalex', 'Nicky Jam', 'Justin Quiles', 'Sech', 'Lenny Tavárez', 'Feid', 'Rafa Pabön']",cl,858109,18,3,True,9.50934248587344
370,4357147,2019-10-24,Validation,0.36192941665649414,3.8027293490532266,True,0.2667531936243174,280.27293490532264,Negative,Very High,6WSAPEkvEfcEUgSTAo1D3S,"['Sebastian Yatra', 'Beret']",bo,12028,157,3,True,9.506823372633066
371,1976471,2021-03-25,Validation,0.3613111674785614,3.7962335126117686,True,0.26613494444638464,279.6233512611769,Negative,Very High,31hmV6Py54PvB4BivQEMYI,['Inkonnu'],ma,20489,120,3,True,9.490583781529422
372,429198,2015-09-17,Training,0.36063525080680847,3.7891317738558143,True,0.2654590277746317,278.91317738558143,Negative,Very High,0fgZUSa7D7aVvv3GfO0A1n,"['Omarion', 'Chris Brown', 'Jhené Aiko']",ch,14425,89,3,True,9.472829434639536
373,822920,2019-07-18,Validation,0.3602898418903351,3.78550262252506,True,0.2651136188581583,278.550262252506,Negative,Very High,1J14CdDAvBTE1AJYUOwl6C,['Duncan Laurence'],cy,1405,196,3,True,9.46375655631265
374,3595208,2021-04-29,Validation,0.36020395159721375,3.7846001881734437,True,0.265027728565037,278.46001881734435,Positive,Very High,5SkiVFWCP3NPEgNk3PaL2I,"['C. Tangana', 'Jorge Drexler']",es,273153,200,3,True,9.46150047043361
375,1164672,2022-08-18,Test,0.3599170461960076,3.781585723088933,True,0.26474082316383085,278.15857230889327,Negative,Very High,1sbNEFiURUYfy024cJX8JG,['Feid'],hn,28135,75,3,True,9.453964307722332
376,2112522,2016-09-01,Training,0.3594973683357239,3.7771762408998586,True,0.2643211453035471,277.71762408998586,Negative,Very High,3CRDbSIZ4r5MsZ0YwxuEkn,['Twenty One Pilots'],gt,17552,40,3,True,9.442940602249646
377,4431856,2015-09-24,Training,0.35922014713287354,3.774263526000922,True,0.26404392410069677,277.4263526000922,Positive,Very High,6cJLfIqwh0tCKRjYM3WpZ5,['Prince Royce'],ec,5564,192,3,True,9.435658815002304
378,1819524,2020-01-23,Validation,0.3591405749320984,3.7734274747452607,True,0.2639643518999216,277.34274747452605,Positive,Very High,2n7ohqg1s68ToAHh4u9mcW,['Bad Bunny'],ni,45144,2,3,True,9.433568686863152
379,3810771,2015-08-20,Training,0.35900968313217163,3.7720522173988695,True,0.26383346009999487,277.20522173988695,Positive,Very High,5lkpeJwmQKgY3bX2zChjxX,['Adele'],hk,7154,127,3,True,9.430130543497175
380,655634,2018-12-13,Training,0.3589705228805542,3.7716407674550725,True,0.26379429984837743,277.16407674550726,Negative,Very High,116H0KvKr2Zl4RPuVBruDO,"['Bad Bunny', 'Drake']",pa,88877,1,3,True,9.42910191863768
381,4201799,2022-08-18,Test,0.35885095435809755,3.770384481813056,True,0.2636747313259208,277.0384481813056,Negative,Very High,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",se,256444,49,3,True,9.42596120453264
382,3514254,2015-09-17,Training,0.3584565222263336,3.766240252096874,True,0.26328029919415685,276.6240252096874,Negative,Very High,5MhsZlmKJG6X5kTHkdwC4B,"['AronChupa', 'Little Sis Nora']",co,15974,190,3,True,9.415600630242185
383,1918122,2022-07-07,Test,0.35815819903755375,3.7631058223067884,True,0.262981976005377,276.31058223067885,Negative,Very High,2vHzOWRKYPLu8umRPIFuOq,"['KALUSH', 'Kalush Orchestra']",lt,22148,16,3,True,9.40776455576697
384,4404813,2015-09-24,Training,0.356417715549469,3.7448188654110903,True,0.26124149251729223,274.481886541109,Negative,Very High,6Zo3wgDE076K2AuiGZF3CS,"['Pitbull', 'Chris Brown']",gt,3482,144,3,True,9.362047163527725
385,5117788,2015-09-17,Training,0.3563714325428009,3.744332577920438,True,0.26119520951062414,274.43325779204383,Negative,Very High,7fEGUogfVroN6IQL6Q7atH,['Zion & Lennox'],gt,4853,82,3,True,9.360831444801095
386,4083959,2020-08-20,Validation,0.3563672602176666,3.744288740026883,True,0.26119103718548986,274.4288740026883,Negative,Very High,6B1Io9VDzMAmwFjrplDJw8,['Bich Phuong'],vn,128816,7,3,True,9.360721850067208
387,3121434,2020-10-01,Validation,0.35619381070137024,3.742466336166228,True,0.2610175876691935,274.24663361662283,Negative,Very High,4lRQP4PC7ZHQnkPuq8N52N,"['SNIK', 'Light', 'Mad Clip']",gr,93962,6,3,True,9.35616584041557
388,5242264,2015-09-17,Training,0.35584625601768494,3.7388146396330737,True,0.26067003298550817,273.8814639633074,Negative,Very High,7oGZAicScQt96OAW4AruYy,['Jason Derulo'],mt,3855,29,3,True,9.347036599082685
389,1818523,2020-01-23,Validation,0.3558201491832733,3.7385403396705423,True,0.26064392615109655,273.85403396705425,Positive,Very High,2n7ohqg1s68ToAHh4u9mcW,['Bad Bunny'],cr,175114,5,3,True,9.346350849176355
390,5197540,2015-09-10,Training,0.3557974100112915,3.738301423150666,True,0.26062118697911474,273.8301423150666,Negative,Very High,7lN5pxJTTELBhPhINLHyuh,['Wellhello'],hu,7179,61,3,True,9.345753557876664
391,2958522,2015-09-24,Training,0.35552671551704407,3.7354572832423623,True,0.2603504924848673,273.5457283242362,Positive,Very High,4WGyY671Z37inSpCTBJoIm,['The Weeknd'],gt,6002,62,3,True,9.338643208105905
392,3610223,2016-10-20,Training,0.3553430736064911,3.7335277896703083,True,0.2601668505743143,273.3527789670308,Negative,Very High,5TqQuklqBP9QIE9FrduMWM,['Portion Boys'],fi,49899,159,3,True,9.33381947417577
393,2252162,2021-03-25,Validation,0.35495415329933167,3.729441471735335,True,0.2597779302671549,272.94414717353345,Negative,Very High,3QlCq1JeyTePnQpSoCFTi2,['Inkonnu'],ma,29824,75,3,True,9.323603679338337
394,465733,2015-07-02,Training,0.3547401428222656,3.72719290092376,True,0.25956391979008886,272.719290092376,Positive,Very High,0k4FG9l3OrxLt5NQU3uEkR,"['Jolin Tsai', 'Namie Amuro']",tw,17332,87,3,True,9.3179822523094
395,1345129,2017-03-16,Training,0.3546006381511688,3.7257271496399587,True,0.25942441511899206,272.57271496399585,Positive,Very High,27SdWb2rFzO6GWiYDBTD9j,['Sia'],de,255137,141,3,True,9.314317874099897
396,3895891,2018-12-20,Training,0.3544158935546875,3.7237860703388934,True,0.25923967052251073,272.37860703388935,Negative,Very High,5tAa8Uaqr4VvA3693mbIhU,['Zara Larsson'],se,472723,36,3,True,9.309465175847233
397,2422783,2017-08-24,Training,0.35394829511642456,3.718873094982592,True,0.2587720720842478,271.8873094982592,Negative,Very High,3ebXMykcMXOcLeJ9xZ17XH,"['Martin Garrix', 'Dua Lipa']",tw,29354,101,3,True,9.29718273745648
398,2490228,2021-07-01,Test,0.35383818790831495,3.717716217722687,True,0.25866196487613824,271.7716217722687,Positive,Very High,3ke6it1vTmHtz2ApcIVUz5,"['Bizarrap', 'Snow Tha Product']",uy,40450,48,3,True,9.294290544306717
399,3205772,2019-07-18,Validation,0.3535170555114746,3.7143421355558437,True,0.25834083247929784,271.4342135555844,Negative,Very High,4szQkW1CDHqbRZGltXJdd3,['Mahmood'],mt,5086,53,3,True,9.28585533888961
400,2101456,2020-05-07,Validation,0.35242030024528503,3.702818718979218,True,0.25724407721310827,270.2818718979218,Negative,Very High,3BWifvJjBCHbNTUOtNXc4t,"['Nerieš', 'Kontrafakt']",sk,18935,71,3,True,9.257046797448044
401,636365,2020-08-27,Validation,0.3521288335323334,3.6997563289865716,True,0.2569526105001566,269.9756328986572,Negative,Very High,0yqEQgjQ8NGsrJpfPnevBE,"['Nane', 'Ian']",ro,22112,86,3,True,9.24939082246643
402,3527859,2015-09-17,Training,0.3507748246192932,3.6855299931444523,True,0.25559860158711645,268.55299931444523,Positive,Very High,5Nbe9vDQ1YJdreVIlhZEpP,"['Sam Smith', 'John Legend']",pt,11859,87,3,True,9.21382498286113
403,644944,2017-09-21,Training,0.3498426377773285,3.6757356683407716,True,0.2546664147451517,267.57356683407716,Negative,Very High,104buTcnP2AsxqB7U1FIZ4,"['Linkin Park', 'Kiiara']",my,58065,74,3,True,9.189339170851929
404,4103594,2017-08-24,Training,0.349714457988739,3.6743889056251913,True,0.25453823495656225,267.43889056251913,Negative,Very High,6DG2g1UhROp5pnM8fx7zH2,"['Hailee Steinfeld', 'Grey', 'Zedd']",gb,292155,148,3,True,9.185972264062979
405,3977874,2017-09-07,Training,0.34967315196990967,3.673954910478994,True,0.2544969289377329,267.39549104789944,Negative,Very High,60a0Rd6pjrkxjPbaKzXjfq,['Linkin Park'],hu,9815,90,3,True,9.184887276197486
406,4202281,2022-06-02,Test,0.3496091149687607,3.6732820848602747,True,0.2544328919365839,267.32820848602745,Positive,Very High,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",ve,25799,69,3,True,9.183205212150687
407,4448909,2015-07-02,Training,0.348599910736084,3.662678551745334,True,0.2534236877039072,266.2678551745334,Negative,Very High,6eE5LWw0DpIbTOdKwDUoE8,"['Tiësto', 'KSHMR', 'VASSY']",sg,15618,111,3,True,9.156696379363336
408,78454,2015-09-24,Training,0.34858331084251404,3.6625041395545463,True,0.2534070878103373,266.25041395545463,Positive,Very High,06Y4G78xvsbwnwAbsLC01K,['Mike Bahía'],ec,7575,133,3,True,9.156260348886367
409,1762176,2015-09-17,Training,0.3484124541282654,3.660708977813458,True,0.2532362310960886,266.07089778134576,Negative,Very High,2gpytjWqJVE3LICibhEUaK,['Michael Calfan'],at,5668,147,3,True,9.151772444533645
410,2558678,2016-08-18,Training,0.3482567071914673,3.659072571872602,True,0.2530804841592905,265.9072571872602,Negative,Very High,3rq5w4bQGigXOfdN30ATJt,['Arctic Monkeys'],ie,16467,148,3,True,9.147681429681505
411,793616,2019-07-18,Validation,0.34818777441978455,3.6583483072455065,True,0.2530115513876078,265.83483072455067,Negative,Very High,1FuJKBi6XdFyf8Yzmck468,['Kontra K'],de,894633,73,3,True,9.145870768113767
412,2967924,2015-07-09,Training,0.34685811400413513,3.6443777968250637,True,0.25168189097195837,264.43777968250635,Negative,Very High,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']",py,12939,1,3,True,9.110944492062659
413,4202290,2022-08-04,Test,0.3466978604494623,3.6426940406350474,True,0.2515216374172856,264.26940406350474,Negative,Very High,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",ve,23751,82,3,True,9.106735101587619
414,1544540,2015-09-10,Training,0.3463948667049408,3.639510538129184,True,0.25121864367276403,263.9510538129184,Negative,Very High,2OlWBmSjf1aUPGLNf0UI5A,['Ariana Grande'],hu,2726,193,3,True,9.09877634532296
415,1450762,2022-08-18,Test,0.3462503915637776,3.6379925629820264,True,0.2510741685316009,263.79925629820264,Negative,Very High,2FntmtxOqyNgZkxaZchEn0,['Wegz'],eg,47675,32,3,True,9.094981407455066
416,5102195,2021-10-21,Test,0.3460867946819976,3.6362736790363512,True,0.2509105716498209,263.6273679036351,Negative,Very High,7eJMfftS33KTjuF7lTsMCx,"['Powfu', 'beabadoobee']",my,47593,194,3,True,9.090684197590878
417,1691061,2015-09-10,Training,0.34567320346832275,3.6319281481831776,True,0.250496980436146,263.19281481831774,Negative,Very High,2bJvI42r8EF3wxjOuDav4r,"['Pitbull', 'Ne-Yo']",pa,4364,62,3,True,9.079820370457943
418,4042660,2022-02-17,Test,0.34508316996703225,3.6257287689423032,True,0.24990694693485552,262.5728768942303,Negative,Very High,67BtfxlNbhBmCDR2L2l8qd,['Lil Nas X'],ie,55597,95,3,True,9.064321922355758
419,4078284,2021-07-22,Test,0.344780327947357,3.6225468605829767,True,0.24960410491518029,262.2546860582977,Negative,Very High,6A8B1kJ9ZNHbl2uFPN6Wtm,['Blind Channel'],is,15656,30,3,True,9.056367151457442
420,3262055,2015-09-17,Training,0.34477341175079346,3.6224741933101723,True,0.24959718871861672,262.2474193310172,Positive,Very High,4xkOaSrkexMciUUogZKVTS,"['Eminem', 'Nate Dogg']",ca,37624,167,3,True,9.056185483275431
421,4713663,2015-09-17,Training,0.34477341175079346,3.6224741933101723,True,0.24959718871861672,262.2474193310172,Positive,Very High,6yr8GiTHWvFfi4o6Q5ebdT,"['Eminem', 'Nate Dogg']",ca,37624,167,3,True,9.056185483275431
422,3977476,2017-09-21,Training,0.34467458724975586,3.6214358614885342,True,0.24949836421757912,262.14358614885344,Negative,Very High,60a0Rd6pjrkxjPbaKzXjfq,['Linkin Park'],de,331811,120,3,True,9.053589653721335
423,1219284,2016-07-28,Training,0.34466874599456787,3.621374488437557,True,0.24949252296239113,262.1374488437557,Negative,Very High,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",ad,1272,1,3,True,9.053436221093893
424,671642,2020-08-27,Validation,0.34440430998802185,3.618596105369586,True,0.2492280869558451,261.8596105369586,Negative,Very High,131QzZD2qg9fE0nxJSWZAT,"['Nane', 'Oscar', 'Super Ed']",ro,33244,29,3,True,9.046490263423966
425,795307,2016-07-07,Training,0.3443153202533722,3.6176611057256145,True,0.24913909722119545,261.76611057256144,Negative,Very High,1G5qDCiqei7ozj5ku43TuR,['Poli Genova'],bg,2753,63,3,True,9.044152764314036
426,5198223,2015-09-24,Training,0.3438985049724579,3.613281700159443,True,0.24872228194028115,261.3281700159443,Negative,Very High,7lOzUJzsELALh5FQsPKTEn,['Chayanne'],ec,6904,144,3,True,9.033204250398608
427,4262093,2022-12-08,Test,0.34364554266817876,3.6106238692829895,True,0.24846931963600202,261.06238692829896,Positive,Very High,6OzUIp8KjuwxJnCWkXp1uL,"['Wisin & Yandel', 'ROSALÍA']",ar,1990759,10,3,True,9.026559673207474
428,1033264,2015-09-10,Training,0.3434497117996216,3.6085663084519513,True,0.24827348876744484,260.8566308451951,Negative,Very High,1i1rNVtxbE7rdFfpHuNq2j,['Jess Glynne'],cz,3719,154,3,True,9.021415771129877
429,4735946,2020-03-12,Validation,0.34315499663352966,3.6054697875278934,True,0.24797877360135293,260.54697875278936,Negative,Very High,70eFcWOvlMObDhURTqT4Fv,"['Ed Sheeran', 'Khalid']",no,98349,119,3,True,9.013674468819733
430,2403846,2015-09-10,Training,0.3425126075744629,3.598720317559437,True,0.24733638454228615,259.87203175594374,Negative,Very High,3dYD57lRAUcMHufyqn9GcI,['Hozier'],gt,3803,122,3,True,8.996800793898593
431,5087311,2015-09-10,Training,0.3425126075744629,3.598720317559437,True,0.24733638454228615,259.87203175594374,Negative,Very High,7dS5EaCoMnN7DzlpT6aRn2,['Hozier'],gt,3803,122,3,True,8.996800793898593
432,3882879,2022-03-17,Test,0.3423268344031394,3.5967684312016366,True,0.24715061137096264,259.67684312016365,Negative,Very High,5rcH7HIJH3l3eojjKmZWWi,"['SB Maffija', 'Bedoes 2115', 'White 2115', 'Kuqe 2115', 'flexxy2115', 'Blacha 2115', 'Lanek']",pl,588473,16,3,True,8.991921078004092
433,2490100,2021-07-01,Test,0.34206259141648315,3.593992076160032,True,0.24688636838430641,259.3992076160032,Negative,Very High,3ke6it1vTmHtz2ApcIVUz5,"['Bizarrap', 'Snow Tha Product']",ar,699748,36,3,True,8.98498019040008
434,5117787,2015-09-10,Training,0.34187641739845276,3.5920359781756916,True,0.24670019436627602,259.2035978175692,Negative,Very High,7fEGUogfVroN6IQL6Q7atH,['Zion & Lennox'],gt,4915,73,3,True,8.980089945439229
435,373968,2016-08-11,Training,0.34173116087913513,3.590509793224346,True,0.2465549378469584,259.0509793224346,Negative,Very High,0azC730Exh71aQlOt9Zj3y,"['Calvin Harris', 'Rihanna']",ad,1044,4,3,True,8.976274483060866
436,548451,2018-11-01,Training,0.34169498085975647,3.5901296560616593,True,0.24651875782757973,259.01296560616595,Negative,Very High,0qyGQFsJG06DkooGyCWD3U,"['Gazapizm', 'Cash Flow', 'Boykot', 'ZEZE']",tr,88309,186,3,True,8.975324140154148
437,3025440,2020-07-09,Validation,0.3413029611110687,3.5860107728343307,True,0.246126738078892,258.6010772834331,Positive,Very High,4cQSOn9oP0MiM7BgiRngFk,['Adamlar'],tr,210868,130,3,True,8.965026932085827
438,36212,2019-08-15,Validation,0.34127405285835266,3.5857070388575547,True,0.24609782982617592,258.57070388575545,Negative,Very High,032seT1B0E1OdURhzK5Mdj,"['Hawk', 'Sapranov']",gr,15050,105,3,True,8.964267597143888
439,5117709,2015-09-17,Training,0.3412684500217438,3.5856481708290664,True,0.24609222698956704,258.56481708290664,Negative,Very High,7fEGUogfVroN6IQL6Q7atH,['Zion & Lennox'],do,4489,89,3,True,8.964120427072666
440,4292143,2017-04-27,Training,0.3412202298641205,3.585141530030692,True,0.24604400683194375,258.51415300306917,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",it,759855,3,3,True,8.96285382507673
441,1047809,2017-11-09,Training,0.3411934971809387,3.584860654384127,True,0.24601727414876198,258.4860654384127,Negative,Very High,1j4kHkkpqZRBwE0A4CN4Yv,"['ZAYN', 'Sia']",gr,35059,3,3,True,8.962151635960318
442,1918121,2022-06-30,Test,0.3409850837830009,3.5826708911081946,True,0.24580886075082417,258.2670891108195,Negative,Very High,2vHzOWRKYPLu8umRPIFuOq,"['KALUSH', 'Kalush Orchestra']",lt,26231,10,3,True,8.956677227770486
443,3710032,2022-07-14,Test,0.33990908535214986,3.571365562985568,True,0.24473286231997313,257.1365562985568,Negative,Very High,5cfpzLdRk0o8acJNU6aQSY,"['LEX', 'Dof Twogee']",gr,115610,62,3,True,8.92841390746392
444,2660744,2015-09-24,Training,0.33960476517677307,3.568168123901713,True,0.24442854214459633,256.81681239017126,Negative,Very High,41Fflg7qHiVOD6dEPvsCzO,"['Fifth Harmony', 'Kid Ink']",ee,3859,65,3,True,8.920420309754283
445,5231731,2017-10-19,Training,0.3390887975692749,3.5627469421079816,True,0.24391257453709816,256.27469421079815,Negative,Very High,7nZmah2llfvLDiUjm0kiyz,"['Justin Bieber', 'BloodPop®']",sk,16892,13,3,True,8.906867355269954
446,3977875,2017-09-14,Training,0.33893269300460815,3.561106778633392,True,0.24375646997243142,256.1106778633392,Positive,Very High,60a0Rd6pjrkxjPbaKzXjfq,['Linkin Park'],hu,10101,87,3,True,8.90276694658348
447,966043,2022-12-01,Test,0.3389315457220461,3.5610947243353173,True,0.24375532268986935,256.1094724335317,Negative,Very High,1aOl53hkZGHkl2Snhr7opL,['Dean Lewis'],au,692437,18,3,True,8.902736810838293
448,4236410,2019-08-29,Validation,0.33814939856529236,3.552876840374012,True,0.24297317553311562,255.28768403740122,Negative,Very High,6MWtB6iiXyIwun0YzU6DFP,['Post Malone'],no,76846,152,3,True,8.88219210093503
449,5378805,2015-09-24,Training,0.33797699213027954,3.551065395986746,True,0.2428007690981028,255.1065395986746,Negative,Very High,7wqSzGeodspE3V6RBD5W8L,"['Wiz Khalifa', 'Charlie Puth']",sk,3817,37,3,True,8.877663489966865
450,2782652,2022-07-21,Test,0.3376575308009305,3.54770887143501,True,0.2424813077687538,254.770887143501,Positive,Very High,4Dvkj6JhhA12EX05fT7y2e,['Harry Styles'],at,192743,5,3,True,8.869272178587526
451,429197,2015-09-10,Training,0.33760908246040344,3.5471998331586043,True,0.2424328594282267,254.71998331586042,Positive,Very High,0fgZUSa7D7aVvv3GfO0A1n,"['Omarion', 'Chris Brown', 'Jhené Aiko']",ch,14965,92,3,True,8.86799958289651
452,1158789,2015-07-16,Training,0.33742555975914,3.545271592097795,True,0.24224933672696328,254.52715920977948,Negative,Very High,1sNSG13fsK6KPKKNIQXXrh,"['DJ Snake', 'AlunaGeorge']",tw,17333,30,3,True,8.863178980244488
453,5132569,2019-04-11,Training,0.3373010456562042,3.543963344102981,True,0.24212482262402749,254.3963344102981,Negative,Very High,7g8YaUQABMal0zWe7a2ijz,"['Dalex', 'Rafa Pabön', 'KHEA', 'Sech', 'Feid', 'Cazzu', 'Lenny Tavárez']",pa,141106,1,3,True,8.859908360257453
454,1132922,2021-03-25,Validation,0.3371548056602478,3.5424268259338687,True,0.24197858262807106,254.24268259338686,Negative,Very High,1r97EiufIGKQofWtxCMgkb,['Inkonnu'],ma,30747,71,3,True,8.856067064834672
455,5069669,2017-03-30,Training,0.3367367684841156,3.5380345821274415,True,0.24156054545193886,253.80345821274415,Negative,Very High,7c5Ny3skYBWh5ByNpaUcZZ,"['Molo', 'Benny Jamz', 'Gilli', 'MellemFingaMuzik']",dk,165599,55,3,True,8.845086455318604
456,3391849,2015-07-02,Training,0.3364946246147156,3.5354904186621803,True,0.24131840158253884,253.54904186621803,Negative,Very High,5AETvTqEdtf9GcgBDxXJvj,"['Giorgio Moroder', 'Sia']",co,2168,234,3,True,8.83872604665545
