source_index,source_track_id,source_track_name,source_country,source_date,source_streams,source_chart_position,match_status
2405339,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-04-21,2838,98,ambiguous_observation
2405340,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-04-28,3030,87,ambiguous_observation
2405341,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-05-05,2842,99,ambiguous_observation
2405342,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-05-12,2434,116,ambiguous_observation
2405343,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-05-19,2800,105,ambiguous_observation
2405344,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-05-26,2620,115,ambiguous_observation
2405345,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-06-02,2672,114,ambiguous_observation
2405346,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-06-09,2664,112,ambiguous_observation
2405347,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-06-16,2603,112,ambiguous_observation
2405348,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-06-23,2303,150,ambiguous_observation
2405349,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-06-30,2180,127,ambiguous_observation
2405350,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-07-07,2460,128,ambiguous_observation
2405351,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-07-14,2373,144,ambiguous_observation
2405352,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-07-21,2213,161,ambiguous_observation
2405353,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-07-28,2282,148,ambiguous_observation
2405354,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-08-04,2425,139,ambiguous_observation
2405355,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-08-11,2372,141,ambiguous_observation
2405356,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-08-18,2464,133,ambiguous_observation
2405357,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-08-25,2299,163,ambiguous_observation
2405358,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-09-01,2295,145,ambiguous_observation
2405359,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-09-08,2232,140,ambiguous_observation
2405360,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-09-15,2325,138,ambiguous_observation
2405361,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-09-22,2496,131,ambiguous_observation
2405362,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-09-29,2457,130,ambiguous_observation
2405363,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-10-06,2433,140,ambiguous_observation
2405364,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-10-13,2441,134,ambiguous_observation
2405365,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-10-20,2449,144,ambiguous_observation
2405366,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-10-27,2360,139,ambiguous_observation
2405367,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-11-03,2213,140,ambiguous_observation
2405368,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-11-10,2006,155,ambiguous_observation
2405369,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-11-17,2221,154,ambiguous_observation
2405370,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-11-24,2314,139,ambiguous_observation
2405371,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-12-01,2364,163,ambiguous_observation
2405372,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-12-08,2370,185,ambiguous_observation
2405373,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2016-12-15,2631,171,ambiguous_observation
2405383,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-03-09,2870,170,ambiguous_observation
2405384,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-03-16,2869,184,ambiguous_observation
2405385,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-03-23,2886,185,ambiguous_observation
2405386,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-03-30,2769,181,ambiguous_observation
2405387,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-04-06,2594,187,ambiguous_observation
2405388,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-04-13,2577,187,ambiguous_observation
2405389,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-04-20,2458,187,ambiguous_observation
2405390,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,lv,2017-04-27,2737,178,ambiguous_observation
2405481,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2014-12-28,6289,1,ambiguous_observation
2405482,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-01-04,7561,1,ambiguous_observation
2405483,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-01-11,8338,1,ambiguous_observation
2405484,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-01-18,8276,1,ambiguous_observation
2405485,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-01-25,8146,2,ambiguous_observation
2405486,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-02-01,6896,3,ambiguous_observation
2405487,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-02-08,6370,4,ambiguous_observation
2405488,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-02-15,6564,5,ambiguous_observation
2405489,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-02-22,6904,5,ambiguous_observation
2405490,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-03-01,6643,4,ambiguous_observation
2405491,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-03-08,5698,10,ambiguous_observation
2405492,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-03-15,5374,7,ambiguous_observation
2405493,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-03-22,1003,4,ambiguous_observation
2405503,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-10-08,1773,64,ambiguous_observation
2405504,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-10-15,1696,76,ambiguous_observation
2405505,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-10-22,1850,75,ambiguous_observation
2405506,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-10-29,1789,80,ambiguous_observation
2405507,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-11-05,1729,81,ambiguous_observation
2405508,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-11-12,1574,89,ambiguous_observation
2405509,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-11-19,1585,106,ambiguous_observation
2405510,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-11-26,1425,102,ambiguous_observation
2405511,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-12-03,1513,89,ambiguous_observation
2405512,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-12-10,1673,87,ambiguous_observation
2405513,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-12-17,1922,80,ambiguous_observation
2405514,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-12-24,1898,94,ambiguous_observation
2405515,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2015-12-31,2090,66,ambiguous_observation
2405516,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-01-07,1807,75,ambiguous_observation
2405517,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-01-14,1683,87,ambiguous_observation
2405518,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-01-21,1635,84,ambiguous_observation
2405519,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-01-28,1620,83,ambiguous_observation
2405520,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-02-04,1718,85,ambiguous_observation
2405521,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-02-11,1480,92,ambiguous_observation
2405522,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-02-18,1561,86,ambiguous_observation
2405523,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-02-25,1498,96,ambiguous_observation
2405524,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-03-03,1601,87,ambiguous_observation
2405525,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-03-10,1448,97,ambiguous_observation
2405526,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-03-17,1451,93,ambiguous_observation
2405527,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-03-24,1418,94,ambiguous_observation
2405528,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-03-31,1238,112,ambiguous_observation
2405529,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-04-07,1396,100,ambiguous_observation
2405530,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-04-14,1313,111,ambiguous_observation
2405531,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-04-21,1332,117,ambiguous_observation
2405532,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-04-28,1412,104,ambiguous_observation
2405533,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-05-05,1252,119,ambiguous_observation
2405534,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-05-12,1288,112,ambiguous_observation
2405535,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-05-19,1331,124,ambiguous_observation
2405536,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-05-26,1419,118,ambiguous_observation
2405537,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-06-02,1419,113,ambiguous_observation
2405538,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-06-09,1510,102,ambiguous_observation
2405539,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-06-16,1308,114,ambiguous_observation
2405540,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-06-23,1319,113,ambiguous_observation
2405541,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-06-30,1154,129,ambiguous_observation
2405542,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-07-07,1252,128,ambiguous_observation
2405543,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-07-14,1249,121,ambiguous_observation
2405544,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-07-21,1202,126,ambiguous_observation
2405545,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-07-28,1222,127,ambiguous_observation
2405546,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-08-04,1207,138,ambiguous_observation
2405547,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-08-11,1155,143,ambiguous_observation
2405548,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-08-18,1115,139,ambiguous_observation
2405549,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-08-25,1220,132,ambiguous_observation
2405550,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-09-01,1248,130,ambiguous_observation
2405551,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-09-08,1112,141,ambiguous_observation
2405552,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-09-15,1265,130,ambiguous_observation
2405553,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-09-22,1227,127,ambiguous_observation
2405554,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-09-29,1103,142,ambiguous_observation
2405555,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-10-06,1116,136,ambiguous_observation
2405556,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-10-13,1160,137,ambiguous_observation
2405557,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-10-20,1081,158,ambiguous_observation
2405558,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-10-27,1190,143,ambiguous_observation
2405559,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-11-03,1210,143,ambiguous_observation
2405560,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-11-10,1115,151,ambiguous_observation
2405561,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-11-17,1142,148,ambiguous_observation
2405562,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-11-24,1104,164,ambiguous_observation
2405563,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mt,2016-12-01,1120,188,ambiguous_observation
2405589,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-01-04,261756,26,ambiguous_observation
2405590,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-01-11,342449,11,ambiguous_observation
2405591,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-01-18,356322,11,ambiguous_observation
2405592,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-01-25,370735,13,ambiguous_observation
2405593,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-02-01,367804,14,ambiguous_observation
2405594,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-02-08,397347,11,ambiguous_observation
2405595,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-02-15,469393,7,ambiguous_observation
2405596,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-02-22,489077,7,ambiguous_observation
2405597,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-03-01,488840,6,ambiguous_observation
2405598,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-03-08,465649,9,ambiguous_observation
2405599,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-03-15,456126,9,ambiguous_observation
2405600,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-03-22,458210,7,ambiguous_observation
2405610,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-07-02,357542,37,ambiguous_observation
2405611,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-07-09,258932,36,ambiguous_observation
2405612,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-07-16,176736,37,ambiguous_observation
2405613,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-07-23,332497,39,ambiguous_observation
2405614,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-07-30,166246,46,ambiguous_observation
2405615,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-08-06,311060,40,ambiguous_observation
2405616,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-08-13,309000,40,ambiguous_observation
2405617,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-08-20,299567,45,ambiguous_observation
2405618,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-08-27,305299,44,ambiguous_observation
2405619,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-09-03,303914,49,ambiguous_observation
2405620,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-09-10,236710,59,ambiguous_observation
2405621,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-09-17,208925,72,ambiguous_observation
2405622,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-09-24,215230,75,ambiguous_observation
2405623,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-10-01,210720,74,ambiguous_observation
2405624,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-10-08,212101,75,ambiguous_observation
2405625,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-10-15,210585,76,ambiguous_observation
2405626,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-10-22,231544,66,ambiguous_observation
2405627,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-10-29,210935,75,ambiguous_observation
2405628,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-11-05,187353,82,ambiguous_observation
2405629,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-11-12,189961,89,ambiguous_observation
2405630,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-11-19,181970,109,ambiguous_observation
2405631,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-11-26,185162,98,ambiguous_observation
2405632,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-12-03,187273,99,ambiguous_observation
2405633,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-12-10,201892,87,ambiguous_observation
2405634,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-12-17,228471,81,ambiguous_observation
2405635,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-12-24,228462,84,ambiguous_observation
2405636,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2015-12-31,226880,77,ambiguous_observation
2405637,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-01-07,213311,79,ambiguous_observation
2405638,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-01-14,201201,100,ambiguous_observation
2405639,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-01-21,199988,115,ambiguous_observation
2405640,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-01-28,195650,123,ambiguous_observation
2405641,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-02-04,191126,129,ambiguous_observation
2405642,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-02-11,187027,143,ambiguous_observation
2405643,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-02-18,191471,142,ambiguous_observation
2405644,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-02-25,195774,146,ambiguous_observation
2405645,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-03-03,187522,155,ambiguous_observation
2405646,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-03-10,186168,156,ambiguous_observation
2405647,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-03-17,182141,165,ambiguous_observation
2405648,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-03-24,176868,170,ambiguous_observation
2405649,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-03-31,185489,144,ambiguous_observation
2405650,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-04-07,194619,139,ambiguous_observation
2405651,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-04-14,190444,162,ambiguous_observation
2405652,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-04-21,179340,180,ambiguous_observation
2405653,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-04-28,174317,179,ambiguous_observation
2405654,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-05-05,173382,176,ambiguous_observation
2405655,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-05-12,173280,169,ambiguous_observation
2405656,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-05-19,173941,171,ambiguous_observation
2405657,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-05-26,173637,184,ambiguous_observation
2405658,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-06-02,171523,193,ambiguous_observation
2405659,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-06-09,170779,195,ambiguous_observation
2405660,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,mx,2016-06-16,167089,197,ambiguous_observation
2405670,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2014-12-28,33132,8,ambiguous_observation
2405671,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-01-04,36398,7,ambiguous_observation
2405672,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-01-11,39490,8,ambiguous_observation
2405673,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-01-18,36848,8,ambiguous_observation
2405674,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-01-25,36975,8,ambiguous_observation
2405675,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-02-01,37241,11,ambiguous_observation
2405676,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-02-08,35961,13,ambiguous_observation
2405677,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-02-15,40344,13,ambiguous_observation
2405678,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-02-22,34383,12,ambiguous_observation
2405679,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-03-01,38682,11,ambiguous_observation
2405680,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-03-08,33097,16,ambiguous_observation
2405681,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-03-15,35248,16,ambiguous_observation
2405682,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-03-22,38841,17,ambiguous_observation
2405692,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-07-02,26078,44,ambiguous_observation
2405693,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-07-09,17350,47,ambiguous_observation
2405694,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-07-16,10113,53,ambiguous_observation
2405695,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-07-23,18252,55,ambiguous_observation
2405696,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-07-30,10578,57,ambiguous_observation
2405697,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-08-06,19655,56,ambiguous_observation
2405698,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-08-13,19453,55,ambiguous_observation
2405699,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-08-20,20262,58,ambiguous_observation
2405700,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-08-27,20429,55,ambiguous_observation
2405701,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-09-03,17557,69,ambiguous_observation
2405702,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-09-10,14287,86,ambiguous_observation
2405703,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-09-17,14193,88,ambiguous_observation
2405704,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-09-24,13515,96,ambiguous_observation
2405705,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-10-01,12940,105,ambiguous_observation
2405706,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-10-08,13475,104,ambiguous_observation
2405707,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-10-15,12555,116,ambiguous_observation
2405708,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-10-22,13396,111,ambiguous_observation
2405709,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-10-29,12741,122,ambiguous_observation
2405710,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-11-05,12246,132,ambiguous_observation
2405711,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-11-12,10927,151,ambiguous_observation
2405712,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-11-19,11178,168,ambiguous_observation
2405713,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-11-26,11121,164,ambiguous_observation
2405714,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-12-03,10691,164,ambiguous_observation
2405715,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-12-10,12010,144,ambiguous_observation
2405716,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-12-17,13936,115,ambiguous_observation
2405717,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-12-24,13032,132,ambiguous_observation
2405718,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2015-12-31,13946,110,ambiguous_observation
2405719,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-01-07,13099,117,ambiguous_observation
2405720,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-01-14,11426,153,ambiguous_observation
2405721,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-01-21,11186,150,ambiguous_observation
2405722,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-01-28,10408,175,ambiguous_observation
2405723,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-02-04,10670,169,ambiguous_observation
2405724,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-02-11,8894,185,ambiguous_observation
2405725,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-02-18,9814,185,ambiguous_observation
2405726,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-02-25,10524,182,ambiguous_observation
2405727,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-03-03,9726,199,ambiguous_observation
2405728,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,my,2016-03-10,9860,200,ambiguous_observation
2405738,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,ni,2015-02-01,1797,13,ambiguous_observation
2405739,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,ni,2015-02-08,2038,15,ambiguous_observation
2405740,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,ni,2015-02-15,2505,9,ambiguous_observation
