source_artist_label,source_artist_key,source_country,artist_count,artist_id,country_id
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,ch,2,,17
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,cy,2,,64
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,de,2,,8
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,dk,2,,10
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,fi,2,,13
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,fr,2,,19
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,gb,2,,4
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,gr,2,,42
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,hu,2,,31
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,ie,2,,16
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,is,2,,43
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,lu,2,,48
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,lv,2,,41
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,mt,2,,61
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,nl,2,,6
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,no,2,,7
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,nz,2,,27
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,ro,2,,54
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,se,2,,2
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,sk,2,,52
"['6ix9ine', 'Tory Lanez']",5a65668fe673824c179d4f7fa3df5cac8170d76da04a3c016fc90c33303cd632,us,2,,3
"['7ari', 'Lartiste']",df92e5e0e66e59a6d36228eebacf6bd0e0cc1cb141b743f84fd9366186edd7ad,ma,2,,70
"['7l2olo', 'Mody Amin', 'Ali Adora']",5934c209fbbc52b9626a4da1404784e314cbb18af826c5dd063842d3b11816d9,eg,3,,68
"['7liwa', 'Balti']",21b79b56862760d48d811750683e0690b2fe35b00033720f53d43b901e291421,ma,2,,70
"['7liwa', 'DJ Hamida']",00bc25488440b8fd61e6d1e3424e2e94ee334c7f6ce60c40b10008306d0987a9,ma,2,,70
"['7liwa', 'ISSAM']",859fd17457ffa5e9b08f6beff3dfb81065225669dc523c706e64eadeb447358d,ma,2,,70
"['7liwa', 'Mister You']",e1efc2717024d9f541ba84d6a46c2507b8bbad8934fbdbfd2d03d46915fb1aef,ma,2,,70
"['7liwa', 'Nassi', 'Faux Contact']",3a38e1cabbf708b1a36ea42b6c8b000d599f1417aa64daed93e1b7a6bc8ad195,ma,3,,70
"['7liwa', 'YONII']",48f7291cb2286f652670466f6df2c7c3501a03ff14746557b6e609041ea598e0,ma,2,,70
"['8 Kambarys', 'Niko']",be2db73c668344de426be2c1bc31454953d2f4ca144c4ea22e15f5a7429b4e0f,lt,2,,46
"['8 Kambarys', 'Noro']",101aaf2bc12c4083761198f83dfc5d58141e6b92a93ad1abd3dfdce40a5684ba,lt,2,,46
"['831', '柯佳嬿']",33202b3c0eb2c9e43ad704d5e28ec599db8900d10ea8c1a548211ed9628affe8,tw,2,,35
"['88GLAM', 'NAV']",889a5ea1805b903b0acc1f98e4364cdac08a337a795006a63e5bbf4b19a1803d,ca,2,,12
"['88rising', 'BIBI', 'MILLI']",a54e9ccac58b2f17c561c5be21c3fff58169cfc895a267aa41a82716f26a83dc,th,3,,63
"['88rising', 'BIBI']",26482752ed3fad18ddc708f71ed343f0c2a6da66e194a069b1745343ff845ccf,kr,2,,69
"['88rising', 'BIBI']",26482752ed3fad18ddc708f71ed343f0c2a6da66e194a069b1745343ff845ccf,th,2,,63
"['88rising', 'Joji', 'Jackson Wang', 'Major Lazer', 'Swae Lee']",650564244659d78cfa4142e588bc306e2d18ee39ae4b9b154278c7deebd7275e,my,5,,37
"['88rising', 'Joji', 'Jackson Wang', 'Major Lazer', 'Swae Lee']",650564244659d78cfa4142e588bc306e2d18ee39ae4b9b154278c7deebd7275e,sg,5,,29
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,hk,5,,38
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,id,5,,44
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,my,5,,37
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,ph,5,,36
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,sg,5,,29
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,th,5,,63
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,vn,5,,51
"['88rising', 'NIKI']",b29912421bb4864a9ca5c649590a761a24ba807abf70e09cc6c20a9e3f9ba769,id,2,,44
"['88rising', 'NIKI']",b29912421bb4864a9ca5c649590a761a24ba807abf70e09cc6c20a9e3f9ba769,my,2,,37
"['88rising', 'NIKI']",b29912421bb4864a9ca5c649590a761a24ba807abf70e09cc6c20a9e3f9ba769,sg,2,,29
"['88rising', 'Phum Viphurit', 'Higher Brothers']",c0166dcd77d5086872357d68cbea6fe584a36b321a846c1d6433636484607603,th,3,,63
"['88rising', 'Rich Brian', 'NIKI', 'Warren Hue']",b52f72417193b1f6477c294e90aa2b65e2441101bd5d63328947cb861a64d51a,id,4,,44
"['88rising', 'Rich Brian', 'NIKI', 'Warren Hue']",b52f72417193b1f6477c294e90aa2b65e2441101bd5d63328947cb861a64d51a,my,4,,37
"['88rising', 'Rich Brian', 'NIKI', 'Warren Hue']",b52f72417193b1f6477c294e90aa2b65e2441101bd5d63328947cb861a64d51a,sg,4,,29
"['88rising', 'Rich Brian']",241178d2b1ff6f9a64b5c41482848eaf7ebcb2a56ff92b77414535c8a492eb12,id,2,,44
"['9 Miller', 'Agir']",d353cdac711b922c59efa214eca6c8354f84d5917fd9502b590c2c2e057f0a54,pt,2,,28
"['9 Miller', 'Mizzy Miles']",f94f593a84241281a383c724ab3b1791e247b875c2c35aec7a52ca9a1b79400b,pt,2,,28
"['91 All Stars', 'Ninho']",db8b477f745ed248873a21f72e4e7ec34f7bfc05746afad626b42d8677270edc,fr,2,,19
"['9m88', 'Leo Wang']",644b13f333e2211bfc2fa37f5bbc11ca7da36ae6ccda389e0b840a2e4394677b,tw,2,,35
"['9umba', 'TOSS', 'Mdoovar', 'Sir Trill', 'Sino Msolo', 'Lady Du', 'Young Stunna', 'Slade']",bbab7918365c53088604e116e7d382f77ed67cf537dbbb5d57826a51ed91c117,za,8,,56
"['A Boogie Wit da Hoodie', '21 Savage']",31e6de38a386ccee89927095bc0f1aa3e61c3d70d53355d907a4bb4788649eef,gr,2,,42
"['A Boogie Wit da Hoodie', '21 Savage']",31e6de38a386ccee89927095bc0f1aa3e61c3d70d53355d907a4bb4788649eef,us,2,,3
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ae,2,,65
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,at,2,,24
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,au,2,,5
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,be,2,,11
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,bg,2,,62
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ca,2,,12
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ch,2,,17
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,cy,2,,64
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,cz,2,,21
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,de,2,,8
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,dk,2,,10
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ee,2,,39
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,fi,2,,13
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,gb,2,,4
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,gr,2,,42
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,hk,2,,38
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,hu,2,,31
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ie,2,,16
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,il,2,,33
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,is,2,,43
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,lt,2,,46
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,lu,2,,48
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,lv,2,,41
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,mt,2,,61
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,nl,2,,6
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,no,2,,7
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,nz,2,,27
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,pt,2,,28
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,ro,2,,54
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,se,2,,2
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,sg,2,,29
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,sk,2,,52
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,tw,2,,35
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,us,2,,3
"['A Boogie Wit da Hoodie', '6ix9ine']",cf5ec7313776b5f6f6c4fa988def5d26534d080f5b94041c8ce8850533d0f15c,za,2,,56
"['A Boogie Wit da Hoodie', 'Capo Plaza']",94a012fe06da25f6d95762af80ab654edc00a3407b7c0451be5dcff1d50701f4,it,2,,15
"['A Boogie Wit da Hoodie', 'DJ SpinKing']",0dddaa9e528b1368e8e997193c50fce9647622f4b5b263efe34af9249c904e86,us,2,,3
"['A Boogie Wit da Hoodie', 'Juice WRLD']",e9711fc481427f977dc7c25d36769c4d33957979a0fa46e49493ae3eb7202625,ca,2,,12
"['A Boogie Wit da Hoodie', 'Juice WRLD']",e9711fc481427f977dc7c25d36769c4d33957979a0fa46e49493ae3eb7202625,us,2,,3
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,ae,2,,65
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,bg,2,,62
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,ca,2,,12
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,gr,2,,42
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,is,2,,43
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,lv,2,,41
"['A Boogie Wit da Hoodie', 'Kodak Black']",9cac4c2d0944d169784bfdb5d442fc9b2e7b9c9d36800984e7880960ffe84baa,us,2,,3
"['A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna']",6bde492e6482cb6a36098bfcbea3b15a2b243ac3af23e95007e866c159ca8a47,ca,4,,12
"['A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna']",6bde492e6482cb6a36098bfcbea3b15a2b243ac3af23e95007e866c159ca8a47,us,4,,3
"['A Boogie Wit da Hoodie', 'PnB Rock', 'YoungBoy Never Broke Again']",6b14bb11c9eea3513f687830dd9b8ded720af18fefd70f24a6b08be5a9282bca,ca,3,,12
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,au,3,,5
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,bg,3,,62
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,ca,3,,12
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,cy,3,,64
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,de,3,,8
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,dk,3,,10
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,fi,3,,13
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,gb,3,,4
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,gr,3,,42
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,is,3,,43
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,lu,3,,48
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,lv,3,,41
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,no,3,,7
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,nz,3,,27
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,ro,3,,54
"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",18adc7f4998c98fc8c7addf7e2d67220b1b8be9c097f572a10cc0e6d600c13c4,us,3,,3
"['A Boogie Wit da Hoodie', 'Veysel']",afeb20d33f5e0059d609660d1a2f58c5d4db8f6b57d8af882b5ea74d75a3b608,de,2,,8
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ar,2,,23
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,at,2,,24
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,au,2,,5
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,be,2,,11
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,bo,2,,57
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,br,2,,18
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ca,2,,12
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ch,2,,17
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,cl,2,,25
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,co,2,,26
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,cr,2,,32
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,cz,2,,21
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,de,2,,8
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,dk,2,,10
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ec,2,,40
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ee,2,,39
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,es,2,,9
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,fi,2,,13
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,fr,2,,19
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,gb,2,,4
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,gr,2,,42
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,gt,2,,45
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,hk,2,,38
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,hn,2,,58
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,hu,2,,31
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ie,2,,16
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,is,2,,43
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,it,2,,15
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,lt,2,,46
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,lv,2,,41
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,mt,2,,61
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,mx,2,,14
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,my,2,,37
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ni,2,,59
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,nl,2,,6
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,no,2,,7
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,nz,2,,27
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,pe,2,,30
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,ph,2,,36
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,pl,2,,20
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,pt,2,,28
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,se,2,,2
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,sg,2,,29
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,sk,2,,52
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,sv,2,,47
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,tr,2,,34
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,tw,2,,35
"['A Great Big World', 'Christina Aguilera']",f216601421f99ff54598bd61c31aedcb62dc913c6072dd39d09a9eca4f26b629,us,2,,3
"['A Great Big World', 'Futuristic']",b70aa108546d90b3ebb59e93c4f5642216935b5fb701932fae8513477515945d,fi,2,,13
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,at,2,,24
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,ch,2,,17
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,de,2,,8
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,dk,2,,10
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,ee,2,,39
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,fi,2,,13
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,fr,2,,19
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,lt,2,,46
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,lv,2,,41
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,se,2,,2
"['A R I Z O N A', 'Robin Schulz']",846aa798e548f1fdb59343d6fdc4eb01d6123d05f7a1de29924ca1ba4f7861ab,sk,2,,52
