source_track_id,source_country,track_id,country_id
6WfxIJKmYRSpsBJv0tEAKX,hn,,58
6WfxIJKmYRSpsBJv0tEAKX,pa,,53
6WfxIJKmYRSpsBJv0tEAKX,pe,,30
6WfxIJKmYRSpsBJv0tEAKX,py,,55
6WfxIJKmYRSpsBJv0tEAKX,sv,,47
6WfxIJKmYRSpsBJv0tEAKX,uy,,49
6WjGi2WtgBNOkalkUcDgEn,cr,,32
6WjGi2WtgBNOkalkUcDgEn,ec,,40
6WjGi2WtgBNOkalkUcDgEn,es,,9
6WjGi2WtgBNOkalkUcDgEn,gt,,45
6WjGi2WtgBNOkalkUcDgEn,pa,,53
6WkJ2OK163XXS2oARUC9JM,ae,,65
6WkJ2OK163XXS2oARUC9JM,ar,,23
6WkJ2OK163XXS2oARUC9JM,bo,,57
6WkJ2OK163XXS2oARUC9JM,br,,18
6WkJ2OK163XXS2oARUC9JM,cl,,25
6WkJ2OK163XXS2oARUC9JM,co,,26
6WkJ2OK163XXS2oARUC9JM,cr,,32
6WkJ2OK163XXS2oARUC9JM,do,,60
6WkJ2OK163XXS2oARUC9JM,ec,,40
6WkJ2OK163XXS2oARUC9JM,ee,,39
6WkJ2OK163XXS2oARUC9JM,eg,,68
6WkJ2OK163XXS2oARUC9JM,gt,,45
6WkJ2OK163XXS2oARUC9JM,hn,,58
6WkJ2OK163XXS2oARUC9JM,hu,,31
6WkJ2OK163XXS2oARUC9JM,lt,,46
6WkJ2OK163XXS2oARUC9JM,lv,,41
6WkJ2OK163XXS2oARUC9JM,mt,,61
6WkJ2OK163XXS2oARUC9JM,mx,,14
6WkJ2OK163XXS2oARUC9JM,ni,,59
6WkJ2OK163XXS2oARUC9JM,pa,,53
6WkJ2OK163XXS2oARUC9JM,pe,,30
6WkJ2OK163XXS2oARUC9JM,py,,55
6WkJ2OK163XXS2oARUC9JM,sa,,67
6WkJ2OK163XXS2oARUC9JM,sk,,52
6WkJ2OK163XXS2oARUC9JM,sv,,47
6WkJ2OK163XXS2oARUC9JM,tr,,34
6WkJ2OK163XXS2oARUC9JM,vn,,51
6WsSXAOzm6xpWRivqdt98X,in,,50
6WtxgI42kF4WbsVinpqNis,lt,,46
6WvJSQYUkmktUjfsY2sPDk,id,,44
6XHVuErjQ4XNm6nDPVCxVX,ae,,65
6XHVuErjQ4XNm6nDPVCxVX,at,,24
6XHVuErjQ4XNm6nDPVCxVX,au,,5
6XHVuErjQ4XNm6nDPVCxVX,be,,11
6XHVuErjQ4XNm6nDPVCxVX,bg,,62
6XHVuErjQ4XNm6nDPVCxVX,ca,,12
6XHVuErjQ4XNm6nDPVCxVX,ch,,17
6XHVuErjQ4XNm6nDPVCxVX,cr,,32
6XHVuErjQ4XNm6nDPVCxVX,cy,,64
6XHVuErjQ4XNm6nDPVCxVX,cz,,21
6XHVuErjQ4XNm6nDPVCxVX,de,,8
6XHVuErjQ4XNm6nDPVCxVX,dk,,10
6XHVuErjQ4XNm6nDPVCxVX,do,,60
6XHVuErjQ4XNm6nDPVCxVX,ee,,39
6XHVuErjQ4XNm6nDPVCxVX,eg,,68
6XHVuErjQ4XNm6nDPVCxVX,fi,,13
6XHVuErjQ4XNm6nDPVCxVX,fr,,19
6XHVuErjQ4XNm6nDPVCxVX,gb,,4
6XHVuErjQ4XNm6nDPVCxVX,gr,,42
6XHVuErjQ4XNm6nDPVCxVX,hk,,38
6XHVuErjQ4XNm6nDPVCxVX,hu,,31
6XHVuErjQ4XNm6nDPVCxVX,ie,,16
6XHVuErjQ4XNm6nDPVCxVX,il,,33
6XHVuErjQ4XNm6nDPVCxVX,in,,50
6XHVuErjQ4XNm6nDPVCxVX,is,,43
6XHVuErjQ4XNm6nDPVCxVX,jp,,22
6XHVuErjQ4XNm6nDPVCxVX,lt,,46
6XHVuErjQ4XNm6nDPVCxVX,lu,,48
6XHVuErjQ4XNm6nDPVCxVX,lv,,41
6XHVuErjQ4XNm6nDPVCxVX,ma,,70
6XHVuErjQ4XNm6nDPVCxVX,mt,,61
6XHVuErjQ4XNm6nDPVCxVX,my,,37
6XHVuErjQ4XNm6nDPVCxVX,nl,,6
6XHVuErjQ4XNm6nDPVCxVX,no,,7
6XHVuErjQ4XNm6nDPVCxVX,nz,,27
6XHVuErjQ4XNm6nDPVCxVX,pa,,53
6XHVuErjQ4XNm6nDPVCxVX,ph,,36
6XHVuErjQ4XNm6nDPVCxVX,pt,,28
6XHVuErjQ4XNm6nDPVCxVX,ro,,54
6XHVuErjQ4XNm6nDPVCxVX,sa,,67
6XHVuErjQ4XNm6nDPVCxVX,se,,2
6XHVuErjQ4XNm6nDPVCxVX,sg,,29
6XHVuErjQ4XNm6nDPVCxVX,sk,,52
6XHVuErjQ4XNm6nDPVCxVX,th,,63
6XHVuErjQ4XNm6nDPVCxVX,tw,,35
6XHVuErjQ4XNm6nDPVCxVX,us,,3
6XHVuErjQ4XNm6nDPVCxVX,vn,,51
6XHVuErjQ4XNm6nDPVCxVX,za,,56
6XK6R1ir3k0iPkwGbmVIEV,cy,,64
6XK6R1ir3k0iPkwGbmVIEV,gr,,42
6XQ79k5r81pcYZSutBED2t,kr,,69
6XSzJ3PyaVHjyTuFvnCLlE,pa,,53
6XXCvIN94wOQBnyfcx8q3I,au,,5
6XXCvIN94wOQBnyfcx8q3I,dk,,10
6XXCvIN94wOQBnyfcx8q3I,gb,,4
6XXCvIN94wOQBnyfcx8q3I,hk,,38
6XXCvIN94wOQBnyfcx8q3I,my,,37
6XXCvIN94wOQBnyfcx8q3I,nz,,27
6XXCvIN94wOQBnyfcx8q3I,sg,,29
6XXCvIN94wOQBnyfcx8q3I,us,,3
6Xa2rrTpSLkpx887Y115mO,id,,44
6XcfKZvJio9Z0fQy11GnNX,ca,,12
6XcfKZvJio9Z0fQy11GnNX,lt,,46
6XcfKZvJio9Z0fQy11GnNX,lv,,41
6XcfKZvJio9Z0fQy11GnNX,nz,,27
6XcfKZvJio9Z0fQy11GnNX,us,,3
6XdAvTC80727JAI9HBAVLc,ng,,66
6XhO1FHfsNc3ULWDePrQvk,nl,,6
6XjEOPgbgHKcaHcunEHSJJ,at,,24
6XjEOPgbgHKcaHcunEHSJJ,ch,,17
6XjEOPgbgHKcaHcunEHSJJ,de,,8
6XjEOPgbgHKcaHcunEHSJJ,lu,,48
6XlQoupHIwPDOaZxcKdJEB,is,,43
6Xom58OOXk2SoU711L2IXO,ar,,23
6Xom58OOXk2SoU711L2IXO,bo,,57
6Xom58OOXk2SoU711L2IXO,ca,,12
6Xom58OOXk2SoU711L2IXO,ch,,17
6Xom58OOXk2SoU711L2IXO,cl,,25
6Xom58OOXk2SoU711L2IXO,co,,26
6Xom58OOXk2SoU711L2IXO,cr,,32
6Xom58OOXk2SoU711L2IXO,do,,60
6Xom58OOXk2SoU711L2IXO,ec,,40
6Xom58OOXk2SoU711L2IXO,es,,9
6Xom58OOXk2SoU711L2IXO,gt,,45
6Xom58OOXk2SoU711L2IXO,hn,,58
6Xom58OOXk2SoU711L2IXO,lu,,48
6Xom58OOXk2SoU711L2IXO,mx,,14
6Xom58OOXk2SoU711L2IXO,ni,,59
6Xom58OOXk2SoU711L2IXO,pa,,53
6Xom58OOXk2SoU711L2IXO,pe,,30
6Xom58OOXk2SoU711L2IXO,pt,,28
6Xom58OOXk2SoU711L2IXO,py,,55
6Xom58OOXk2SoU711L2IXO,sv,,47
6Xom58OOXk2SoU711L2IXO,us,,3
6Xom58OOXk2SoU711L2IXO,uy,,49
6XqvFyJGdUD5IWee02ARKU,ae,,65
6XqvFyJGdUD5IWee02ARKU,at,,24
6XqvFyJGdUD5IWee02ARKU,be,,11
6XqvFyJGdUD5IWee02ARKU,bg,,62
6XqvFyJGdUD5IWee02ARKU,ch,,17
6XqvFyJGdUD5IWee02ARKU,cy,,64
6XqvFyJGdUD5IWee02ARKU,cz,,21
6XqvFyJGdUD5IWee02ARKU,de,,8
6XqvFyJGdUD5IWee02ARKU,dk,,10
6XqvFyJGdUD5IWee02ARKU,ee,,39
6XqvFyJGdUD5IWee02ARKU,fi,,13
6XqvFyJGdUD5IWee02ARKU,gb,,4
6XqvFyJGdUD5IWee02ARKU,gr,,42
6XqvFyJGdUD5IWee02ARKU,hk,,38
6XqvFyJGdUD5IWee02ARKU,hu,,31
6XqvFyJGdUD5IWee02ARKU,id,,44
6XqvFyJGdUD5IWee02ARKU,ie,,16
6XqvFyJGdUD5IWee02ARKU,in,,50
6XqvFyJGdUD5IWee02ARKU,jp,,22
6XqvFyJGdUD5IWee02ARKU,lt,,46
6XqvFyJGdUD5IWee02ARKU,lu,,48
6XqvFyJGdUD5IWee02ARKU,lv,,41
6XqvFyJGdUD5IWee02ARKU,mt,,61
6XqvFyJGdUD5IWee02ARKU,my,,37
6XqvFyJGdUD5IWee02ARKU,nl,,6
6XqvFyJGdUD5IWee02ARKU,ph,,36
6XqvFyJGdUD5IWee02ARKU,pt,,28
6XqvFyJGdUD5IWee02ARKU,ro,,54
6XqvFyJGdUD5IWee02ARKU,sg,,29
6XqvFyJGdUD5IWee02ARKU,sk,,52
6XqvFyJGdUD5IWee02ARKU,th,,63
6XqvFyJGdUD5IWee02ARKU,tw,,35
6XqvFyJGdUD5IWee02ARKU,vn,,51
6XtpV5lCkmFMsIwS8oFN2F,ma,,70
6XujyDupMstcvXN2wLjlCV,nz,,27
6XujyDupMstcvXN2wLjlCV,us,,3
6Y4PDQv4XjYjHLeLmvyOt0,ar,,23
6Y4PDQv4XjYjHLeLmvyOt0,bo,,57
6Y4PDQv4XjYjHLeLmvyOt0,cl,,25
6Y4PDQv4XjYjHLeLmvyOt0,co,,26
6Y4PDQv4XjYjHLeLmvyOt0,cr,,32
6Y4PDQv4XjYjHLeLmvyOt0,do,,60
6Y4PDQv4XjYjHLeLmvyOt0,ec,,40
6Y4PDQv4XjYjHLeLmvyOt0,es,,9
6Y4PDQv4XjYjHLeLmvyOt0,gt,,45
6Y4PDQv4XjYjHLeLmvyOt0,hn,,58
6Y4PDQv4XjYjHLeLmvyOt0,mx,,14
6Y4PDQv4XjYjHLeLmvyOt0,ni,,59
6Y4PDQv4XjYjHLeLmvyOt0,pa,,53
6Y4PDQv4XjYjHLeLmvyOt0,pe,,30
6Y4PDQv4XjYjHLeLmvyOt0,py,,55
6Y4PDQv4XjYjHLeLmvyOt0,sv,,47
6Y4PDQv4XjYjHLeLmvyOt0,uy,,49
6Y6IXtNCroQPsLuyk8iiFC,se,,2
6Y6PjsfnxsIsH6gzPOxqbY,hk,,38
6YAbciQiCPFDURL31TgtdH,de,,8
6YHnhNqq5NFgIvnSdymjzA,dk,,10
6YHnhfw8yMCx4vZvsgem3D,be,,11
6YHnhfw8yMCx4vZvsgem3D,ch,,17
6YHnhfw8yMCx4vZvsgem3D,fr,,19
6YHnhfw8yMCx4vZvsgem3D,ma,,70
6YIFgEj5fiYG8uvJ5polb4,fr,,19
6YJZMNLwxl7am5XZEr7eqY,au,,5
6YJZMNLwxl7am5XZEr7eqY,dk,,10
6YJZMNLwxl7am5XZEr7eqY,is,,43
6YJZMNLwxl7am5XZEr7eqY,nz,,27
6YJZMNLwxl7am5XZEr7eqY,us,,3
6YJdPrH3i2POzu7hdHIRrb,at,,24
6YJdPrH3i2POzu7hdHIRrb,be,,11
6YJdPrH3i2POzu7hdHIRrb,ca,,12
6YJdPrH3i2POzu7hdHIRrb,ch,,17
6YJdPrH3i2POzu7hdHIRrb,cy,,64
6YJdPrH3i2POzu7hdHIRrb,cz,,21
6YJdPrH3i2POzu7hdHIRrb,dk,,10
6YJdPrH3i2POzu7hdHIRrb,ee,,39
6YJdPrH3i2POzu7hdHIRrb,gb,,4
6YJdPrH3i2POzu7hdHIRrb,gr,,42
6YJdPrH3i2POzu7hdHIRrb,hu,,31
6YJdPrH3i2POzu7hdHIRrb,ie,,16
6YJdPrH3i2POzu7hdHIRrb,is,,43
6YJdPrH3i2POzu7hdHIRrb,lt,,46
6YJdPrH3i2POzu7hdHIRrb,lu,,48
6YJdPrH3i2POzu7hdHIRrb,lv,,41
6YJdPrH3i2POzu7hdHIRrb,mt,,61
6YJdPrH3i2POzu7hdHIRrb,nl,,6
6YJdPrH3i2POzu7hdHIRrb,sk,,52
6YJdPrH3i2POzu7hdHIRrb,us,,3
6YS0bPEionrniTERIcCXP7,ee,,39
6YW9qgEJrkr3eGXYcZ8uXC,hu,,31
6Z165JvPnS8PYvGW8oLGLc,au,,5
6Z165JvPnS8PYvGW8oLGLc,ca,,12
6Z165JvPnS8PYvGW8oLGLc,dk,,10
6Z165JvPnS8PYvGW8oLGLc,gb,,4
6Z165JvPnS8PYvGW8oLGLc,ie,,16
6Z165JvPnS8PYvGW8oLGLc,nl,,6
6Z165JvPnS8PYvGW8oLGLc,no,,7
6Z165JvPnS8PYvGW8oLGLc,nz,,27
6Z165JvPnS8PYvGW8oLGLc,se,,2
6Z165JvPnS8PYvGW8oLGLc,sg,,29
6Z165JvPnS8PYvGW8oLGLc,us,,3
6Z4UPnU2Kwvws4CYN0kZbw,fi,,13
6Z8QEJb16AegtjLQxHGBCe,gr,,42
6Z8R6UsFuGXGtiIxiD8ISb,ar,,23
6Z8R6UsFuGXGtiIxiD8ISb,at,,24
6Z8R6UsFuGXGtiIxiD8ISb,au,,5
6Z8R6UsFuGXGtiIxiD8ISb,be,,11
6Z8R6UsFuGXGtiIxiD8ISb,bo,,57
6Z8R6UsFuGXGtiIxiD8ISb,br,,18
6Z8R6UsFuGXGtiIxiD8ISb,ca,,12
6Z8R6UsFuGXGtiIxiD8ISb,ch,,17
6Z8R6UsFuGXGtiIxiD8ISb,cl,,25
6Z8R6UsFuGXGtiIxiD8ISb,co,,26
6Z8R6UsFuGXGtiIxiD8ISb,cr,,32
6Z8R6UsFuGXGtiIxiD8ISb,cz,,21
6Z8R6UsFuGXGtiIxiD8ISb,de,,8
6Z8R6UsFuGXGtiIxiD8ISb,dk,,10
6Z8R6UsFuGXGtiIxiD8ISb,do,,60
6Z8R6UsFuGXGtiIxiD8ISb,ec,,40
6Z8R6UsFuGXGtiIxiD8ISb,ee,,39
6Z8R6UsFuGXGtiIxiD8ISb,es,,9
6Z8R6UsFuGXGtiIxiD8ISb,fi,,13
6Z8R6UsFuGXGtiIxiD8ISb,fr,,19
6Z8R6UsFuGXGtiIxiD8ISb,gr,,42
6Z8R6UsFuGXGtiIxiD8ISb,gt,,45
6Z8R6UsFuGXGtiIxiD8ISb,hk,,38
6Z8R6UsFuGXGtiIxiD8ISb,hn,,58
6Z8R6UsFuGXGtiIxiD8ISb,hu,,31
6Z8R6UsFuGXGtiIxiD8ISb,ie,,16
6Z8R6UsFuGXGtiIxiD8ISb,is,,43
6Z8R6UsFuGXGtiIxiD8ISb,it,,15
6Z8R6UsFuGXGtiIxiD8ISb,lt,,46
6Z8R6UsFuGXGtiIxiD8ISb,lv,,41
6Z8R6UsFuGXGtiIxiD8ISb,mx,,14
6Z8R6UsFuGXGtiIxiD8ISb,my,,37
6Z8R6UsFuGXGtiIxiD8ISb,ni,,59
6Z8R6UsFuGXGtiIxiD8ISb,nl,,6
6Z8R6UsFuGXGtiIxiD8ISb,no,,7
6Z8R6UsFuGXGtiIxiD8ISb,nz,,27
6Z8R6UsFuGXGtiIxiD8ISb,pa,,53
6Z8R6UsFuGXGtiIxiD8ISb,pe,,30
6Z8R6UsFuGXGtiIxiD8ISb,ph,,36
6Z8R6UsFuGXGtiIxiD8ISb,pl,,20
6Z8R6UsFuGXGtiIxiD8ISb,pt,,28
6Z8R6UsFuGXGtiIxiD8ISb,py,,55
6Z8R6UsFuGXGtiIxiD8ISb,sa,,67
6Z8R6UsFuGXGtiIxiD8ISb,se,,2
6Z8R6UsFuGXGtiIxiD8ISb,sg,,29
6Z8R6UsFuGXGtiIxiD8ISb,sk,,52
6Z8R6UsFuGXGtiIxiD8ISb,sv,,47
6Z8R6UsFuGXGtiIxiD8ISb,tr,,34
6Z8R6UsFuGXGtiIxiD8ISb,tw,,35
6Z8R6UsFuGXGtiIxiD8ISb,us,,3
6Z8R6UsFuGXGtiIxiD8ISb,uy,,49
6ZEaDwf50SdJzHcVSQx0vL,au,,5
6ZEaDwf50SdJzHcVSQx0vL,fr,,19
6ZEaDwf50SdJzHcVSQx0vL,pl,,20
6ZIwZmQ2ph6QK13sItmDEx,bo,,57
6ZIwZmQ2ph6QK13sItmDEx,mx,,14
6ZIwZmQ2ph6QK13sItmDEx,ni,,59
6ZIwZmQ2ph6QK13sItmDEx,pe,,30
6ZNd7RN3GohngyFPt7p6LO,it,,15
6ZO84z5SOlu7nCL7UONjOC,tr,,34
6ZOzA95b9cxxJ1ISw8FJcy,gb,,4
6ZSO7kPn8IMJFymyticbJO,at,,24
6ZSO7kPn8IMJFymyticbJO,au,,5
6ZSO7kPn8IMJFymyticbJO,be,,11
6ZSO7kPn8IMJFymyticbJO,bg,,62
6ZSO7kPn8IMJFymyticbJO,bo,,57
6ZSO7kPn8IMJFymyticbJO,br,,18
6ZSO7kPn8IMJFymyticbJO,ca,,12
6ZSO7kPn8IMJFymyticbJO,ch,,17
6ZSO7kPn8IMJFymyticbJO,cl,,25
6ZSO7kPn8IMJFymyticbJO,co,,26
6ZSO7kPn8IMJFymyticbJO,cr,,32
6ZSO7kPn8IMJFymyticbJO,cy,,64
6ZSO7kPn8IMJFymyticbJO,cz,,21
6ZSO7kPn8IMJFymyticbJO,de,,8
6ZSO7kPn8IMJFymyticbJO,dk,,10
6ZSO7kPn8IMJFymyticbJO,do,,60
6ZSO7kPn8IMJFymyticbJO,ec,,40
6ZSO7kPn8IMJFymyticbJO,ee,,39
6ZSO7kPn8IMJFymyticbJO,es,,9
6ZSO7kPn8IMJFymyticbJO,fi,,13
6ZSO7kPn8IMJFymyticbJO,fr,,19
6ZSO7kPn8IMJFymyticbJO,gb,,4
6ZSO7kPn8IMJFymyticbJO,gr,,42
6ZSO7kPn8IMJFymyticbJO,gt,,45
6ZSO7kPn8IMJFymyticbJO,hk,,38
6ZSO7kPn8IMJFymyticbJO,hn,,58
6ZSO7kPn8IMJFymyticbJO,hu,,31
6ZSO7kPn8IMJFymyticbJO,id,,44
6ZSO7kPn8IMJFymyticbJO,ie,,16
6ZSO7kPn8IMJFymyticbJO,is,,43
6ZSO7kPn8IMJFymyticbJO,it,,15
6ZSO7kPn8IMJFymyticbJO,lt,,46
6ZSO7kPn8IMJFymyticbJO,lu,,48
6ZSO7kPn8IMJFymyticbJO,lv,,41
6ZSO7kPn8IMJFymyticbJO,mt,,61
6ZSO7kPn8IMJFymyticbJO,mx,,14
6ZSO7kPn8IMJFymyticbJO,my,,37
6ZSO7kPn8IMJFymyticbJO,ni,,59
6ZSO7kPn8IMJFymyticbJO,nl,,6
6ZSO7kPn8IMJFymyticbJO,no,,7
6ZSO7kPn8IMJFymyticbJO,nz,,27
6ZSO7kPn8IMJFymyticbJO,pa,,53
6ZSO7kPn8IMJFymyticbJO,pe,,30
6ZSO7kPn8IMJFymyticbJO,ph,,36
6ZSO7kPn8IMJFymyticbJO,pl,,20
6ZSO7kPn8IMJFymyticbJO,pt,,28
6ZSO7kPn8IMJFymyticbJO,py,,55
6ZSO7kPn8IMJFymyticbJO,se,,2
6ZSO7kPn8IMJFymyticbJO,sg,,29
6ZSO7kPn8IMJFymyticbJO,sk,,52
6ZSO7kPn8IMJFymyticbJO,sv,,47
6ZSO7kPn8IMJFymyticbJO,tr,,34
6ZSO7kPn8IMJFymyticbJO,tw,,35
6ZSO7kPn8IMJFymyticbJO,us,,3
6ZSO7kPn8IMJFymyticbJO,uy,,49
6ZYxNjuAU9Vy3VtF6W1dtE,in,,50
6ZZA5LtiMyhmo4jU3oldOZ,se,,2
6Za3190Sbw39BBC77WSS1C,ar,,23
6Za3190Sbw39BBC77WSS1C,bo,,57
6Za3190Sbw39BBC77WSS1C,ch,,17
6Za3190Sbw39BBC77WSS1C,cl,,25
6Za3190Sbw39BBC77WSS1C,co,,26
6Za3190Sbw39BBC77WSS1C,cr,,32
6Za3190Sbw39BBC77WSS1C,do,,60
6Za3190Sbw39BBC77WSS1C,ec,,40
6Za3190Sbw39BBC77WSS1C,es,,9
6Za3190Sbw39BBC77WSS1C,gr,,42
6Za3190Sbw39BBC77WSS1C,gt,,45
6Za3190Sbw39BBC77WSS1C,hn,,58
6Za3190Sbw39BBC77WSS1C,hu,,31
6Za3190Sbw39BBC77WSS1C,it,,15
6Za3190Sbw39BBC77WSS1C,jp,,22
6Za3190Sbw39BBC77WSS1C,lu,,48
6Za3190Sbw39BBC77WSS1C,mt,,61
6Za3190Sbw39BBC77WSS1C,mx,,14
6Za3190Sbw39BBC77WSS1C,ni,,59
6Za3190Sbw39BBC77WSS1C,pa,,53
6Za3190Sbw39BBC77WSS1C,pe,,30
6Za3190Sbw39BBC77WSS1C,pt,,28
6Za3190Sbw39BBC77WSS1C,py,,55
6Za3190Sbw39BBC77WSS1C,sv,,47
6Za3190Sbw39BBC77WSS1C,us,,3
6Za3190Sbw39BBC77WSS1C,uy,,49
6ZaHaxkEVP73v3DXmjK3AS,ar,,23
6ZiAgTmT7c6OSZ3E6PFwWz,uy,,49
6ZlJa5vJpvLBOalRVqTvek,fr,,19
6ZllZRW9urRfEUdmtMM3lE,au,,5
6ZllZRW9urRfEUdmtMM3lE,be,,11
6ZllZRW9urRfEUdmtMM3lE,bg,,62
6ZllZRW9urRfEUdmtMM3lE,br,,18
6ZllZRW9urRfEUdmtMM3lE,ca,,12
6ZllZRW9urRfEUdmtMM3lE,ch,,17
6ZllZRW9urRfEUdmtMM3lE,cz,,21
6ZllZRW9urRfEUdmtMM3lE,ee,,39
6ZllZRW9urRfEUdmtMM3lE,gb,,4
6ZllZRW9urRfEUdmtMM3lE,gr,,42
6ZllZRW9urRfEUdmtMM3lE,hk,,38
6ZllZRW9urRfEUdmtMM3lE,hu,,31
6ZllZRW9urRfEUdmtMM3lE,id,,44
6ZllZRW9urRfEUdmtMM3lE,ie,,16
6ZllZRW9urRfEUdmtMM3lE,is,,43
6ZllZRW9urRfEUdmtMM3lE,lt,,46
6ZllZRW9urRfEUdmtMM3lE,lv,,41
6ZllZRW9urRfEUdmtMM3lE,mt,,61
6ZllZRW9urRfEUdmtMM3lE,mx,,14
6ZllZRW9urRfEUdmtMM3lE,my,,37
6ZllZRW9urRfEUdmtMM3lE,nl,,6
6ZllZRW9urRfEUdmtMM3lE,nz,,27
6ZllZRW9urRfEUdmtMM3lE,ph,,36
6ZllZRW9urRfEUdmtMM3lE,pl,,20
6ZllZRW9urRfEUdmtMM3lE,pt,,28
6ZllZRW9urRfEUdmtMM3lE,sg,,29
6ZllZRW9urRfEUdmtMM3lE,sk,,52
6ZllZRW9urRfEUdmtMM3lE,tw,,35
6ZllZRW9urRfEUdmtMM3lE,us,,3
6Zx3PYw2YFvpUrSxwbh7s7,tw,,35
6ZxQu3WmtKGzm6yeSKsaz0,do,,60
6a1hzBiTkgqTsDA0Xgfh9z,au,,5
6a1hzBiTkgqTsDA0Xgfh9z,ca,,12
6a1hzBiTkgqTsDA0Xgfh9z,ch,,17
6a1hzBiTkgqTsDA0Xgfh9z,cy,,64
6a1hzBiTkgqTsDA0Xgfh9z,dk,,10
6a1hzBiTkgqTsDA0Xgfh9z,ee,,39
6a1hzBiTkgqTsDA0Xgfh9z,gb,,4
6a1hzBiTkgqTsDA0Xgfh9z,hu,,31
6a1hzBiTkgqTsDA0Xgfh9z,ie,,16
6a1hzBiTkgqTsDA0Xgfh9z,lt,,46
6a1hzBiTkgqTsDA0Xgfh9z,lu,,48
6a1hzBiTkgqTsDA0Xgfh9z,lv,,41
6a1hzBiTkgqTsDA0Xgfh9z,mt,,61
6a1hzBiTkgqTsDA0Xgfh9z,no,,7
6a1hzBiTkgqTsDA0Xgfh9z,nz,,27
6a1hzBiTkgqTsDA0Xgfh9z,sk,,52
6a1hzBiTkgqTsDA0Xgfh9z,us,,3
6a1whVolhtgOTmxPYBLJDz,id,,44
6a3UR5Lp9h2u9x4JMuV0T6,nl,,6
6a3kNt1UlUOapDKmEr3JzZ,at,,24
6a3kNt1UlUOapDKmEr3JzZ,ch,,17
6a3kNt1UlUOapDKmEr3JzZ,de,,8
6a3kNt1UlUOapDKmEr3JzZ,lu,,48
6a6EnneRMZqlKW9NvOSUBk,gb,,4
6a6EnneRMZqlKW9NvOSUBk,ie,,16
6a9Yc4mnNameCjDEdfpXSv,fi,,13
6a9Yc4mnNameCjDEdfpXSv,no,,7
6a9vKVMFfNBi741DVSit3H,at,,24
6a9vKVMFfNBi741DVSit3H,ch,,17
6a9vKVMFfNBi741DVSit3H,cz,,21
6a9vKVMFfNBi741DVSit3H,de,,8
6a9vKVMFfNBi741DVSit3H,ee,,39
6a9vKVMFfNBi741DVSit3H,fi,,13
6a9vKVMFfNBi741DVSit3H,gr,,42
6a9vKVMFfNBi741DVSit3H,hu,,31
6a9vKVMFfNBi741DVSit3H,lt,,46
6a9vKVMFfNBi741DVSit3H,lu,,48
6a9vKVMFfNBi741DVSit3H,lv,,41
6a9vKVMFfNBi741DVSit3H,mt,,61
6a9vKVMFfNBi741DVSit3H,no,,7
6a9vKVMFfNBi741DVSit3H,sk,,52
6aDYL0klsShJ1NDScruk2G,ph,,36
6aDsgHPZsMztSbZernzlF8,ca,,12
6aDsgHPZsMztSbZernzlF8,no,,7
6aDsgHPZsMztSbZernzlF8,se,,2
6aDsgHPZsMztSbZernzlF8,sg,,29
6aEiA09wJa5YVFvdLYPb4n,se,,2
6aHoPULNO7pSL2ZfUY0bU8,ae,,65
6aHoPULNO7pSL2ZfUY0bU8,sa,,67
6aHoPULNO7pSL2ZfUY0bU8,us,,3
6aKV6o1hZR6J1ajKqhlxnT,cl,,25
6aLJnupvPpT9HLv3xaUhe1,ar,,23
6aLJnupvPpT9HLv3xaUhe1,bo,,57
6aLJnupvPpT9HLv3xaUhe1,co,,26
6aLJnupvPpT9HLv3xaUhe1,cr,,32
6aLJnupvPpT9HLv3xaUhe1,ec,,40
6aLJnupvPpT9HLv3xaUhe1,gt,,45
6aLJnupvPpT9HLv3xaUhe1,mx,,14
6aLJnupvPpT9HLv3xaUhe1,ni,,59
6aLJnupvPpT9HLv3xaUhe1,pe,,30
6aLJnupvPpT9HLv3xaUhe1,py,,55
6aLJnupvPpT9HLv3xaUhe1,sv,,47
6aLJnupvPpT9HLv3xaUhe1,uy,,49
6aT5ROJFLj5SxuLMoNzGoq,nl,,6
6aTNfIir5pZmrFOC1gnxXB,pt,,28
6aZOHHz5AvwM4MA6ygFjIY,ar,,23
6aZOHHz5AvwM4MA6ygFjIY,bo,,57
6aZOHHz5AvwM4MA6ygFjIY,py,,55
6aZOHHz5AvwM4MA6ygFjIY,uy,,49
6ab3CQvDlAVttThZucwGQ1,be,,11
6ab3CQvDlAVttThZucwGQ1,ch,,17
6ab3CQvDlAVttThZucwGQ1,fr,,19
6ab3CQvDlAVttThZucwGQ1,lu,,48
6ab3CQvDlAVttThZucwGQ1,ma,,70
6aiB3pL4FTipfJPcPqzkE7,eg,,68
6aoGtdWXBkYQ2O2wnyIz2x,au,,5
6aoGtdWXBkYQ2O2wnyIz2x,ca,,12
6aoGtdWXBkYQ2O2wnyIz2x,cy,,64
6aoGtdWXBkYQ2O2wnyIz2x,cz,,21
6aoGtdWXBkYQ2O2wnyIz2x,ee,,39
6aoGtdWXBkYQ2O2wnyIz2x,hk,,38
6aoGtdWXBkYQ2O2wnyIz2x,hu,,31
6aoGtdWXBkYQ2O2wnyIz2x,ie,,16
6aoGtdWXBkYQ2O2wnyIz2x,lt,,46
6aoGtdWXBkYQ2O2wnyIz2x,lu,,48
6aoGtdWXBkYQ2O2wnyIz2x,lv,,41
